debtor_name,year,category,value,creditor_name,value_annotation,name_annotation
Eswatini,2024,multilateral,15772000.0,OPEC Fund for International Dev.,US$15.8 million,OPEC Fund for International Dev.
Eswatini,2024,bilateral,916134.8,South Africa,"US$916,135",South Africa (bilateral)
Eswatini,2024,bilateral,4434581.3,United Arab Emirates,US$4.4 million,United Arab Emirates (bilateral)
Eswatini,2024,commercial banks,8002575.0,United Kingdom,US$8.0 million,United Kingdom (commercial banks)
Eswatini,2024,multilateral,221826000.0,World Bank-IBRD,US$221.8 million,World Bank-IBRD
Eswatini,2024,multilateral,0.0,World Bank-IDA,US$0,World Bank-IDA
Ethiopia,2024,multilateral,2213312084.6,African Dev. Bank,US$2.2 billion,African Dev. Bank
Ethiopia,2024,multilateral,88698000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$88.7 million,Arab Bank for Economic Dev. in Africa (BADEA)
Ethiopia,2024,bonds,1000000000.0,Bondholders,US$1 billion,Bondholders
Ethiopia,2024,bilateral,8066000.0,Bulgaria,US$8.1 million,Bulgaria (bilateral)
Ethiopia,2024,bilateral,0.0,Canada,US$0,Canada (bilateral)
Ethiopia,2024,bilateral,6041153598.4,China,US$6.0 billion,China (bilateral)
Ethiopia,2024,commercial banks,214152000.0,China,US$214.2 million,China (commercial banks)
Ethiopia,2024,other private,1185686000.0,China,US$1.2 billion,China (other private)
Ethiopia,2024,bilateral,65279.9,Czechia,"US$65,280",Czechia (bilateral)
Ethiopia,2024,commercial banks,102873955.8,Denmark,US$102.9 million,Denmark (commercial banks)
Ethiopia,2024,multilateral,2397000.0,Eastern & Southern African Trade & Dev. Bank (TDB),US$2.4 million,Eastern & Southern African Trade & Dev. Bank (TDB)
Ethiopia,2024,other private,82000.0,Egypt,"US$82,000",Egypt (other private)
Ethiopia,2024,multilateral,167621320.5,European Investment Bank,US$167.6 million,European Investment Bank
Ethiopia,2024,bilateral,219380357.4,France,US$219.4 million,France (bilateral)
Ethiopia,2024,commercial banks,168341000.0,France,US$168.3 million,France (commercial banks)
Ethiopia,2024,bilateral,8559497.1,"Germany, Fed. Rep. of",US$8.6 million,"Germany, Fed. Rep. of (bilateral)"
Ethiopia,2024,bilateral,302103000.0,India,US$302.1 million,India (bilateral)
Ethiopia,2024,other private,18490405.3,India,US$18.5 million,India (other private)
Ethiopia,2024,multilateral,415943306.5,International Fund for Agricultural Dev.,US$415.9 million,International Fund for Agricultural Dev.
Ethiopia,2024,commercial banks,88711000.0,Israel,US$88.7 million,Israel (commercial banks)
Ethiopia,2024,bilateral,244982600.6,Italy,US$245.0 million,Italy (bilateral)
Ethiopia,2024,commercial banks,353226000.0,Italy,US$353.2 million,Italy (commercial banks)
Ethiopia,2024,other private,148623.5,Italy,"US$148,624",Italy (other private)
Ethiopia,2024,bilateral,50628790.3,Japan,US$50.6 million,Japan (bilateral)
Ethiopia,2024,commercial banks,252928000.0,Japan,US$252.9 million,Japan (commercial banks)
Ethiopia,2024,bilateral,384180172.1,"Korea, Republic of",US$384.2 million,"Korea, Republic of (bilateral)"
Ethiopia,2024,bilateral,73170969.4,Kuwait,US$73.2 million,Kuwait (bilateral)
Ethiopia,2024,bilateral,237287000.0,Libya,US$237.3 million,Libya (bilateral)
Ethiopia,2024,bilateral,4000000000.0,Multiple Lenders,US$4 billion,Multiple Lenders (bilateral)
Ethiopia,2024,multilateral,6619870.8,Nordic Development Fund,US$6.6 million,Nordic Development Fund
Ethiopia,2024,multilateral,11840238.3,Nordic Investment Bank,US$11.8 million,Nordic Investment Bank
Ethiopia,2024,multilateral,66715414.4,OPEC Fund for International Dev.,US$66.7 million,OPEC Fund for International Dev.
Ethiopia,2024,bilateral,92000000.0,Poland,US$92 million,Poland (bilateral)
Ethiopia,2024,bilateral,162200000.0,Russian Federation,US$162.2 million,Russian Federation (bilateral)
Ethiopia,2024,bilateral,103046133.3,Saudi Arabia,US$103.0 million,Saudi Arabia (bilateral)
Ethiopia,2024,bilateral,101332000.0,Serbia,US$101.3 million,Serbia (bilateral)
Ethiopia,2024,commercial banks,1179000.0,Serbia,US$1.2 million,Serbia (commercial banks)
Ethiopia,2024,other private,3024000.0,Serbia,US$3.0 million,Serbia (other private)
Ethiopia,2024,commercial banks,59972000.0,South Africa,US$60.0 million,South Africa (commercial banks)
Ethiopia,2024,other private,85230000.0,Sweden,US$85.2 million,Sweden (other private)
Ethiopia,2024,commercial banks,454617000.0,Switzerland,US$454.6 million,Switzerland (commercial banks)
Ethiopia,2024,bilateral,150000000.0,Turkiye,US$150 million,Turkiye (bilateral)
Ethiopia,2024,bilateral,3008305.0,United Arab Emirates,US$3.0 million,United Arab Emirates (bilateral)
Ethiopia,2024,commercial banks,916000.0,United Arab Emirates,"US$916,000",United Arab Emirates (commercial banks)
Ethiopia,2024,commercial banks,118705000.0,United Kingdom,US$118.7 million,United Kingdom (commercial banks)
Ethiopia,2024,bilateral,344441061.6,United States,US$344.4 million,United States (bilateral)
Ethiopia,2024,commercial banks,1581284190.8,United States,US$1.6 billion,United States (commercial banks)
Ethiopia,2024,multilateral,12761932000.0,World Bank-IDA,US$12.8 billion,World Bank-IDA
Gabon,2024,multilateral,859320389.3,African Dev. Bank,US$859.3 million,African Dev. Bank
Gabon,2024,multilateral,0.0,African Export-Import Bank,US$0,African Export-Import Bank
Gabon,2024,multilateral,39594.8,Arab Bank for Economic Dev. in Africa (BADEA),"US$39,595",Arab Bank for Economic Dev. in Africa (BADEA)
Gabon,2024,commercial banks,52912215.9,Austria,US$52.9 million,Austria (commercial banks)
Gabon,2024,bonds,1710000000.0,Bondholders,US$1.7 billion,Bondholders
Gabon,2024,multilateral,138738102.0,Central Bank of West African States (BCEAO),US$138.7 million,Central Bank of West African States (BCEAO)
Gabon,2024,bilateral,802335099.4,China,US$802.3 million,China (bilateral)
Gabon,2024,commercial banks,80712000.0,China,US$80.7 million,China (commercial banks)
Gabon,2024,multilateral,753202.5,European Development Fund (EDF),"US$753,202",European Development Fund (EDF)
Gabon,2024,multilateral,1850280.9,European Investment Bank,US$1.9 million,European Investment Bank
Gabon,2024,bilateral,499800245.4,France,US$499.8 million,France (bilateral)
Gabon,2024,commercial banks,19757800.2,France,US$19.8 million,France (commercial banks)
Gabon,2024,bilateral,725000.0,India,"US$725,000",India (bilateral)
Gabon,2024,multilateral,5488548.1,International Fund for Agricultural Dev.,US$5.5 million,International Fund for Agricultural Dev.
Gabon,2024,multilateral,144550733.0,Islamic Dev. Bank,US$144.6 million,Islamic Dev. Bank
Gabon,2024,commercial banks,23584068.9,Israel,US$23.6 million,Israel (commercial banks)
Gabon,2024,commercial banks,86867623.5,Spain,US$86.9 million,Spain (commercial banks)
Gabon,2024,other private,4094000.0,Spain,US$4.1 million,Spain (other private)
Gabon,2024,commercial banks,500000000.0,United States,US$500 million,United States (commercial banks)
Gabon,2024,multilateral,619906000.0,World Bank-IBRD,US$619.9 million,World Bank-IBRD
"Gambia, The",2024,multilateral,49176308.5,African Dev. Bank,US$49.2 million,African Dev. Bank
"Gambia, The",2024,multilateral,82818000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$82.8 million,Arab Bank for Economic Dev. in Africa (BADEA)
"Gambia, The",2024,bilateral,352187.1,Belgium,"US$352,187",Belgium (bilateral)
"Gambia, The",2024,bilateral,23975230.2,China,US$24.0 million,China (bilateral)
"Gambia, The",2024,multilateral,27955565.9,Economic Community of West African States (ECOWAS),US$28.0 million,Economic Community of West African States (ECOWAS)
"Gambia, The",2024,multilateral,53930337.9,European Investment Bank,US$53.9 million,European Investment Bank
"Gambia, The",2024,bilateral,69421000.0,India,US$69.4 million,India (bilateral)
"Gambia, The",2024,multilateral,0.0,International Bank for Economic Cooperation (IBEC),US$0,International Bank for Economic Cooperation (IBEC)
"Gambia, The",2024,multilateral,28604066.7,International Fund for Agricultural Dev.,US$28.6 million,International Fund for Agricultural Dev.
"Gambia, The",2024,multilateral,223640509.2,Islamic Dev. Bank,US$223.6 million,Islamic Dev. Bank
"Gambia, The",2024,bilateral,92391622.0,Kuwait,US$92.4 million,Kuwait (bilateral)
"Gambia, The",2024,commercial banks,20149000.0,Kuwait,US$20.1 million,Kuwait (commercial banks)
"Gambia, The",2024,bilateral,3950000.0,Libya,US$4.0 million,Libya (bilateral)
"Gambia, The",2024,bilateral,4565000.0,Multiple Lenders,US$4.6 million,Multiple Lenders (bilateral)
"Gambia, The",2024,multilateral,36160000.0,OPEC Fund for International Dev.,US$36.2 million,OPEC Fund for International Dev.
"Gambia, The",2024,bilateral,134542933.4,Saudi Arabia,US$134.5 million,Saudi Arabia (bilateral)
"Gambia, The",2024,bilateral,16950034.0,United Arab Emirates,US$17.0 million,United Arab Emirates (bilateral)
"Gambia, The",2024,bilateral,18749000.0,"Venezuela, Republic Bolivarian",US$18.7 million,"Venezuela, Republic Bolivarian (bilateral)"
"Gambia, The",2024,multilateral,122358000.0,World Bank-IDA,US$122.4 million,World Bank-IDA
Ghana,2024,multilateral,1212512650.1,African Dev. Bank,US$1.2 billion,African Dev. Bank
Ghana,2024,multilateral,754360000.0,African Export-Import Bank,US$754.4 million,African Export-Import Bank
Ghana,2024,multilateral,34414000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$34.4 million,Arab Bank for Economic Dev. in Africa (BADEA)
Ghana,2024,commercial banks,235189298.7,Austria,US$235.2 million,Austria (commercial banks)
Ghana,2024,bilateral,80447578.5,Belgium,US$80.4 million,Belgium (bilateral)
Ghana,2024,commercial banks,513021286.8,Belgium,US$513.0 million,Belgium (commercial banks)
Ghana,2024,bonds,9236087000.0,Bondholders,US$9.2 billion,Bondholders
Ghana,2024,bilateral,855000.0,Brazil,"US$855,000",Brazil (bilateral)
Ghana,2024,commercial banks,120421000.0,Brazil,US$120.4 million,Brazil (commercial banks)
Ghana,2024,bilateral,1605393781.2,China,US$1.6 billion,China (bilateral)
Ghana,2024,commercial banks,249162000.0,China,US$249.2 million,China (commercial banks)
Ghana,2024,other private,0.0,China,US$0,China (other private)
Ghana,2024,bilateral,33851517.6,Czechia,US$33.9 million,Czechia (bilateral)
Ghana,2024,commercial banks,80121006.9,Czechia,US$80.1 million,Czechia (commercial banks)
Ghana,2024,commercial banks,51685275.0,Denmark,US$51.7 million,Denmark (commercial banks)
Ghana,2024,multilateral,81781193.0,Economic Community of West African States (ECOWAS),US$81.8 million,Economic Community of West African States (ECOWAS)
Ghana,2024,bilateral,187736000.0,Egypt,US$187.7 million,Egypt (bilateral)
Ghana,2024,multilateral,39250680.9,European Investment Bank,US$39.3 million,European Investment Bank
Ghana,2024,bilateral,282422887.2,France,US$282.4 million,France (bilateral)
Ghana,2024,commercial banks,132094847.4,France,US$132.1 million,France (commercial banks)
Ghana,2024,bilateral,300562081.2,"Germany, Fed. Rep. of",US$300.6 million,"Germany, Fed. Rep. of (bilateral)"
Ghana,2024,commercial banks,776404107.3,"Germany, Fed. Rep. of",US$776.4 million,"Germany, Fed. Rep. of (commercial banks)"
Ghana,2024,other private,9753193.2,"Germany, Fed. Rep. of",US$9.8 million,"Germany, Fed. Rep. of (other private)"
Ghana,2024,bilateral,448753000.0,India,US$448.8 million,India (bilateral)
Ghana,2024,multilateral,193448878.2,International Fund for Agricultural Dev.,US$193.4 million,International Fund for Agricultural Dev.
Ghana,2024,commercial banks,169268244.8,Israel,US$169.3 million,Israel (commercial banks)
Ghana,2024,bilateral,30384708.3,Italy,US$30.4 million,Italy (bilateral)
Ghana,2024,commercial banks,220127326.5,Italy,US$220.1 million,Italy (commercial banks)
Ghana,2024,bilateral,1327800.8,Japan,US$1.3 million,Japan (bilateral)
Ghana,2024,bilateral,150254476.8,"Korea, Republic of",US$150.3 million,"Korea, Republic of (bilateral)"
Ghana,2024,other private,5146859.2,"Korea, Republic of",US$5.1 million,"Korea, Republic of (other private)"
Ghana,2024,bilateral,50482221.1,Kuwait,US$50.5 million,Kuwait (bilateral)
Ghana,2024,other private,0.0,Luxembourg,US$0,Luxembourg (other private)
Ghana,2024,commercial banks,67612000.0,Mauritius,US$67.6 million,Mauritius (commercial banks)
Ghana,2024,other private,0.0,Multiple Lenders,US$0,Multiple Lenders (other private)
Ghana,2024,commercial banks,446312478.9,Netherlands,US$446.3 million,Netherlands (commercial banks)
Ghana,2024,bilateral,603000.0,Nigeria,"US$603,000",Nigeria (bilateral)
Ghana,2024,multilateral,40384068.6,Nordic Development Fund,US$40.4 million,Nordic Development Fund
Ghana,2024,multilateral,21868000.0,OPEC Fund for International Dev.,US$21.9 million,OPEC Fund for International Dev.
Ghana,2024,bilateral,24671733.4,Saudi Arabia,US$24.7 million,Saudi Arabia (bilateral)
Ghana,2024,commercial banks,275685119.5,South Africa,US$275.7 million,South Africa (commercial banks)
Ghana,2024,bilateral,10584313.2,Spain,US$10.6 million,Spain (bilateral)
Ghana,2024,commercial banks,46558303.5,Spain,US$46.6 million,Spain (commercial banks)
Ghana,2024,commercial banks,18382296.6,Sweden,US$18.4 million,Sweden (commercial banks)
Ghana,2024,bilateral,62317000.0,Turkiye,US$62.3 million,Turkiye (bilateral)
Ghana,2024,commercial banks,595344719.8,United Kingdom,US$595.3 million,United Kingdom (commercial banks)
Ghana,2024,bilateral,131831000.0,United States,US$131.8 million,United States (bilateral)
Ghana,2024,commercial banks,182472000.0,United States,US$182.5 million,United States (commercial banks)
Ghana,2024,multilateral,6372715000.0,World Bank-IDA,US$6.4 billion,World Bank-IDA
Guinea,2024,multilateral,260403082.0,African Dev. Bank,US$260.4 million,African Dev. Bank
Guinea,2024,multilateral,100000000.0,African Export-Import Bank,US$100 million,African Export-Import Bank
Guinea,2024,bilateral,72243000.0,Angola,US$72.2 million,Angola (bilateral)
Guinea,2024,multilateral,118912288.0,Arab Bank for Economic Dev. in Africa (BADEA),US$118.9 million,Arab Bank for Economic Dev. in Africa (BADEA)
Guinea,2024,bilateral,1457576.7,Belgium,US$1.5 million,Belgium (bilateral)
Guinea,2024,bilateral,8003000.0,Bulgaria,US$8.0 million,Bulgaria (bilateral)
Guinea,2024,bilateral,1141314285.7,China,US$1.1 billion,China (bilateral)
Guinea,2024,commercial banks,508326497.7,China,US$508.3 million,China (commercial banks)
Guinea,2024,bilateral,0.0,"Congo, Rep.",US$0,"Congo, Rep. (bilateral)"
Guinea,2024,multilateral,14564759.3,Economic Community of West African States (ECOWAS),US$14.6 million,Economic Community of West African States (ECOWAS)
Guinea,2024,multilateral,860000.0,European Economic Community (EEC),"US$860,000",European Economic Community (EEC)
Guinea,2024,multilateral,132970888.8,European Investment Bank,US$133.0 million,European Investment Bank
Guinea,2024,bilateral,114203160.3,France,US$114.2 million,France (bilateral)
Guinea,2024,bilateral,400000.0,India,"US$400,000",India (bilateral)
Guinea,2024,multilateral,30349821.1,International Fund for Agricultural Dev.,US$30.3 million,International Fund for Agricultural Dev.
Guinea,2024,bilateral,3000000.0,Iraq,US$3 million,Iraq (bilateral)
Guinea,2024,multilateral,518738669.6,Islamic Dev. Bank,US$518.7 million,Islamic Dev. Bank
Guinea,2024,bilateral,3665239.2,Italy,US$3.7 million,Italy (bilateral)
Guinea,2024,other private,79442605.2,Italy,US$79.4 million,Italy (other private)
Guinea,2024,bilateral,999876.4,"Korea, Republic of","US$999,876","Korea, Republic of (bilateral)"
Guinea,2024,bilateral,78126319.3,Kuwait,US$78.1 million,Kuwait (bilateral)
Guinea,2024,bilateral,20000000.0,Libya,US$20 million,Libya (bilateral)
Guinea,2024,bilateral,7000000.0,Morocco,US$7 million,Morocco (bilateral)
Guinea,2024,commercial banks,0.0,Netherlands,US$0,Netherlands (commercial banks)
Guinea,2024,multilateral,27615000.0,OPEC Fund for International Dev.,US$27.6 million,OPEC Fund for International Dev.
Guinea,2024,bilateral,42500000.0,Qatar,US$42.5 million,Qatar (bilateral)
Guinea,2024,bilateral,1252000.0,Romania,US$1.3 million,Romania (bilateral)
Guinea,2024,bilateral,84189866.6,Saudi Arabia,US$84.2 million,Saudi Arabia (bilateral)
Guinea,2024,other private,16165000.0,Serbia,US$16.2 million,Serbia (other private)
Guinea,2024,bilateral,1293000.0,Thailand,US$1.3 million,Thailand (bilateral)
Guinea,2024,other private,4804912.5,United Kingdom,US$4.8 million,United Kingdom (other private)
Guinea,2024,multilateral,700201000.0,World Bank-IDA,US$700.2 million,World Bank-IDA
Guinea-Bissau,2024,multilateral,39929993.8,African Dev. Bank,US$39.9 million,African Dev. Bank
Guinea-Bissau,2024,bilateral,49146000.0,Angola,US$49.1 million,Angola (bilateral)
Guinea-Bissau,2024,multilateral,9146000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$9.1 million,Arab Bank for Economic Dev. in Africa (BADEA)
Guinea-Bissau,2024,bonds,495233000.0,Bondholders,US$495.2 million,Bondholders
Guinea-Bissau,2024,bilateral,1900000.0,Brazil,US$1.9 million,Brazil (bilateral)
Guinea-Bissau,2024,multilateral,170167983.0,Central Bank of West African States (BCEAO),US$170.2 million,Central Bank of West African States (BCEAO)
Guinea-Bissau,2024,multilateral,2399607.7,Economic Community of West African States (ECOWAS),US$2.4 million,Economic Community of West African States (ECOWAS)
Guinea-Bissau,2024,bilateral,20707000.0,India,US$20.7 million,India (bilateral)
Guinea-Bissau,2024,multilateral,11043267.3,International Fund for Agricultural Dev.,US$11.0 million,International Fund for Agricultural Dev.
Guinea-Bissau,2024,multilateral,23863213.6,Islamic Dev. Bank,US$23.9 million,Islamic Dev. Bank
Guinea-Bissau,2024,bilateral,27579152.5,Kuwait,US$27.6 million,Kuwait (bilateral)
Guinea-Bissau,2024,bilateral,3770000.0,Libya,US$3.8 million,Libya (bilateral)
Guinea-Bissau,2024,multilateral,9315000.0,OPEC Fund for International Dev.,US$9.3 million,OPEC Fund for International Dev.
Guinea-Bissau,2024,bilateral,2211000.0,Pakistan,US$2.2 million,Pakistan (bilateral)
Guinea-Bissau,2024,bilateral,0.0,Russian Federation,US$0,Russian Federation (bilateral)
Guinea-Bissau,2024,bilateral,13083200.0,Saudi Arabia,US$13.1 million,Saudi Arabia (bilateral)
Guinea-Bissau,2024,bilateral,5282000.0,Spain,US$5.3 million,Spain (bilateral)
Guinea-Bissau,2024,multilateral,210101371.5,West African Development Bank - BOAD,US$210.1 million,West African Development Bank - BOAD
Guinea-Bissau,2024,multilateral,215294000.0,World Bank-IDA,US$215.3 million,World Bank-IDA
Kenya,2024,multilateral,3892767530.0,African Dev. Bank,US$3.9 billion,African Dev. Bank
Kenya,2024,multilateral,279022567.5,African Export-Import Bank,US$279.0 million,African Export-Import Bank
Kenya,2024,multilateral,8716000.0,Arab African International Bank,US$8.7 million,Arab African International Bank
Kenya,2024,multilateral,44292000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$44.3 million,Arab Bank for Economic Dev. in Africa (BADEA)
Kenya,2024,bilateral,2291813.4,Austria,US$2.3 million,Austria (bilateral)
Kenya,2024,commercial banks,14673423.6,Austria,US$14.7 million,Austria (commercial banks)
Kenya,2024,bilateral,84117655.2,Belgium,US$84.1 million,Belgium (bilateral)
Kenya,2024,commercial banks,87779777.7,Belgium,US$87.8 million,Belgium (commercial banks)
Kenya,2024,bonds,6600000000.0,Bondholders,US$6.6 billion,Bondholders
Kenya,2024,bilateral,5367181239.9,China,US$5.4 billion,China (bilateral)
Kenya,2024,bilateral,1408251.6,Denmark,US$1.4 million,Denmark (bilateral)
Kenya,2024,multilateral,1432372816.7,Eastern & Southern African Trade & Dev. Bank (TDB),US$1.4 billion,Eastern & Southern African Trade & Dev. Bank (TDB)
Kenya,2024,multilateral,5978869.5,European Economic Community (EEC),US$6.0 million,European Economic Community (EEC)
Kenya,2024,multilateral,188757741.0,European Investment Bank,US$188.8 million,European Investment Bank
Kenya,2024,bilateral,1234213.2,Finland,US$1.2 million,Finland (bilateral)
Kenya,2024,bilateral,742253602.9,France,US$742.3 million,France (bilateral)
Kenya,2024,commercial banks,12847037.4,France,US$12.8 million,France (commercial banks)
Kenya,2024,bilateral,330883872.7,"Germany, Fed. Rep. of",US$330.9 million,"Germany, Fed. Rep. of (bilateral)"
Kenya,2024,commercial banks,32273428.5,"Germany, Fed. Rep. of",US$32.3 million,"Germany, Fed. Rep. of (commercial banks)"
Kenya,2024,bilateral,2548000.0,Hungary,US$2.5 million,Hungary (bilateral)
Kenya,2024,bilateral,49644000.0,India,US$49.6 million,India (bilateral)
Kenya,2024,multilateral,279485695.0,International Fund for Agricultural Dev.,US$279.5 million,International Fund for Agricultural Dev.
Kenya,2024,commercial banks,8801000.0,Israel,US$8.8 million,Israel (commercial banks)
Kenya,2024,bilateral,118688091.6,Italy,US$118.7 million,Italy (bilateral)
Kenya,2024,commercial banks,419915015.7,Italy,US$419.9 million,Italy (commercial banks)
Kenya,2024,bilateral,1166466645.4,Japan,US$1.2 billion,Japan (bilateral)
Kenya,2024,bilateral,64918957.2,"Korea, Republic of",US$64.9 million,"Korea, Republic of (bilateral)"
Kenya,2024,bilateral,10641337.9,Kuwait,US$10.6 million,Kuwait (bilateral)
Kenya,2024,commercial banks,16823946.6,Netherlands,US$16.8 million,Netherlands (commercial banks)
Kenya,2024,multilateral,13271947.5,Nordic Development Fund,US$13.3 million,Nordic Development Fund
Kenya,2024,multilateral,8311200.0,Nordic Investment Bank,US$8.3 million,Nordic Investment Bank
Kenya,2024,multilateral,21555000.0,OPEC Fund for International Dev.,US$21.6 million,OPEC Fund for International Dev.
Kenya,2024,bilateral,25136266.7,Saudi Arabia,US$25.1 million,Saudi Arabia (bilateral)
Kenya,2024,commercial banks,194925700.0,South Africa,US$194.9 million,South Africa (commercial banks)
Kenya,2024,bilateral,86247281.2,Spain,US$86.2 million,Spain (bilateral)
Kenya,2024,commercial banks,11611785.3,Spain,US$11.6 million,Spain (commercial banks)
Kenya,2024,commercial banks,69526134.6,Switzerland,US$69.5 million,Switzerland (commercial banks)
Kenya,2024,bilateral,7165146.3,United Arab Emirates,US$7.2 million,United Arab Emirates (bilateral)
Kenya,2024,commercial banks,52714117.6,United Kingdom,US$52.7 million,United Kingdom (commercial banks)
Kenya,2024,bilateral,5170000.0,United States,US$5.2 million,United States (bilateral)
Kenya,2024,multilateral,1947156000.0,World Bank-IBRD,US$1.9 billion,World Bank-IBRD
Kenya,2024,multilateral,11872969000.0,World Bank-IDA,US$11.9 billion,World Bank-IDA
Lesotho,2024,multilateral,147217237.7,African Dev. Bank,US$147.2 million,African Dev. Bank
Lesotho,2024,multilateral,31967000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$32.0 million,Arab Bank for Economic Dev. in Africa (BADEA)
Lesotho,2024,bilateral,181579762.1,China,US$181.6 million,China (bilateral)
Lesotho,2024,multilateral,62749944.2,European Investment Bank,US$62.7 million,European Investment Bank
Lesotho,2024,commercial banks,2414403.6,France,US$2.4 million,France (commercial banks)
Lesotho,2024,bilateral,1132000.0,India,US$1.1 million,India (bilateral)
Lesotho,2024,multilateral,31528828.3,International Fund for Agricultural Dev.,US$31.5 million,International Fund for Agricultural Dev.
Lesotho,2024,bilateral,18951128.5,Kuwait,US$19.0 million,Kuwait (bilateral)
Lesotho,2024,multilateral,15517000.0,OPEC Fund for International Dev.,US$15.5 million,OPEC Fund for International Dev.
Lesotho,2024,bilateral,13805600.0,Saudi Arabia,US$13.8 million,Saudi Arabia (bilateral)
Lesotho,2024,bilateral,0.0,South Africa,US$0,South Africa (bilateral)
Lesotho,2024,bilateral,4544588.2,United Arab Emirates,US$4.5 million,United Arab Emirates (bilateral)
Lesotho,2024,multilateral,504651000.0,World Bank-IDA,US$504.7 million,World Bank-IDA
Liberia,2024,multilateral,213492055.1,African Dev. Bank,US$213.5 million,African Dev. Bank
Liberia,2024,multilateral,6400000.0,African Export-Import Bank,US$6.4 million,African Export-Import Bank
Liberia,2024,multilateral,31195000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$31.2 million,Arab Bank for Economic Dev. in Africa (BADEA)
Liberia,2024,bilateral,49604203.2,China,US$49.6 million,China (bilateral)
Liberia,2024,multilateral,1207000.0,Economic Community of West African States (ECOWAS),US$1.2 million,Economic Community of West African States (ECOWAS)
Liberia,2024,multilateral,35712187.5,European Investment Bank,US$35.7 million,European Investment Bank
Liberia,2024,bilateral,1080000.0,India,US$1.1 million,India (bilateral)
Liberia,2024,multilateral,40029293.9,International Fund for Agricultural Dev.,US$40.0 million,International Fund for Agricultural Dev.
Liberia,2024,commercial banks,27093473.1,Israel,US$27.1 million,Israel (commercial banks)
Liberia,2024,bilateral,21386491.5,Kuwait,US$21.4 million,Kuwait (bilateral)
Liberia,2024,multilateral,11564000.0,OPEC Fund for International Dev.,US$11.6 million,OPEC Fund for International Dev.
Liberia,2024,bilateral,40169333.3,Saudi Arabia,US$40.2 million,Saudi Arabia (bilateral)
Liberia,2024,bilateral,0.0,United Arab Emirates,US$0,United Arab Emirates (bilateral)
Liberia,2024,multilateral,929174000.0,World Bank-IDA,US$929.2 million,World Bank-IDA
Madagascar,2024,multilateral,497669511.4,African Dev. Bank,US$497.7 million,African Dev. Bank
Madagascar,2024,bilateral,73720000.0,Algeria,US$73.7 million,Algeria (bilateral)
Madagascar,2024,bilateral,3000000.0,Angola,US$3 million,Angola (bilateral)
Madagascar,2024,multilateral,52386000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$52.4 million,Arab Bank for Economic Dev. in Africa (BADEA)
Madagascar,2024,commercial banks,750000.0,Bahamas,"US$750,000",Bahamas (commercial banks)
Madagascar,2024,bilateral,6157560.3,Belgium,US$6.2 million,Belgium (bilateral)
Madagascar,2024,bilateral,317480528.4,China,US$317.5 million,China (bilateral)
Madagascar,2024,multilateral,17966000.0,Eastern & Southern African Trade & Dev. Bank (TDB),US$18.0 million,Eastern & Southern African Trade & Dev. Bank (TDB)
Madagascar,2024,multilateral,273638987.7,European Investment Bank,US$273.6 million,European Investment Bank
Madagascar,2024,bilateral,175705001.4,France,US$175.7 million,France (bilateral)
Madagascar,2024,commercial banks,82963437.3,France,US$83.0 million,France (commercial banks)
Madagascar,2024,other private,632690.1,France,"US$632,690",France (other private)
Madagascar,2024,commercial banks,3260000.0,"Germany, Fed. Rep. of",US$3.3 million,"Germany, Fed. Rep. of (commercial banks)"
Madagascar,2024,bilateral,7258000.0,India,US$7.3 million,India (bilateral)
Madagascar,2024,multilateral,208044968.9,International Fund for Agricultural Dev.,US$208.0 million,International Fund for Agricultural Dev.
Madagascar,2024,commercial banks,39540000.0,Ireland,US$39.5 million,Ireland (commercial banks)
Madagascar,2024,bilateral,187309288.2,Japan,US$187.3 million,Japan (bilateral)
Madagascar,2024,bilateral,35572000.0,"Korea, Republic of",US$35.6 million,"Korea, Republic of (bilateral)"
Madagascar,2024,bilateral,15648644.3,Kuwait,US$15.6 million,Kuwait (bilateral)
Madagascar,2024,other private,4023380.4,Kuwait,US$4.0 million,Kuwait (other private)
Madagascar,2024,commercial banks,6596592.2,Netherlands,US$6.6 million,Netherlands (commercial banks)
Madagascar,2024,multilateral,60573000.0,OPEC Fund for International Dev.,US$60.6 million,OPEC Fund for International Dev.
Madagascar,2024,bilateral,8891000.0,Russian Federation,US$8.9 million,Russian Federation (bilateral)
Madagascar,2024,bilateral,29441866.7,Saudi Arabia,US$29.4 million,Saudi Arabia (bilateral)
Madagascar,2024,bilateral,1093961.7,Spain,US$1.1 million,Spain (bilateral)
Madagascar,2024,bilateral,6503744.0,United Arab Emirates,US$6.5 million,United Arab Emirates (bilateral)
Madagascar,2024,multilateral,2649927000.0,World Bank-IDA,US$2.6 billion,World Bank-IDA
Malawi,2024,multilateral,460671211.8,African Dev. Bank,US$460.7 million,African Dev. Bank
Malawi,2024,multilateral,70847000.0,Arab Bank for Economic Dev. in Africa (BADEA),US$70.8 million,Arab Bank for Economic Dev. in Africa (BADEA)
